,Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,YearBuilt^2,YearRemodAdd^2,TotalBsmtSF^2,2ndFlrSF^2,YearBuiltandRemodAdd,TotalSF,TotalBathrooms,TotalPorchSF,MSZoning_FV,MSZoning_Other,MSZoning_RL,MSZoning_RM,Street_Other,Street_Pave,LotShape_IR1,LotShape_IR2,LotShape_Other,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_AllPub,Utilities_Other,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_Inside,LotConfig_Other,LandSlope_Gtl,LandSlope_Mod,LandSlope_Other,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_Other,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_Other,Condition1_PosN,Condition1_RRAn,Condition2_Norm,Condition2_Other,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1Story,HouseStyle_2Story,HouseStyle_Other,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Hip,RoofStyle_Other,RoofMatl_CompShg,RoofMatl_Other,Exterior1st_AsbShng,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Other,Exterior1st_Plywood,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_BrkFace,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Other,MasVnrType_Stone,ExterQual_Ex,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,ExterCond_Fa,ExterCond_Gd,ExterCond_Other,ExterCond_TA,Foundation_BrkTil,Foundation_CBlock,Foundation_Other,Foundation_PConc,Foundation_Slab,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtCond_Fa,BsmtCond_Gd,BsmtCond_Other,BsmtCond_TA,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtFinType1_ALQ,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_ALQ,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_Rec,BsmtFinType2_Unf,Heating_GasA,Heating_Other,HeatingQC_Ex,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Other,HeatingQC_TA,CentralAir_N,CentralAir_Y,Electrical_FuseA,Electrical_FuseF,Electrical_Other,Electrical_SBrkr,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Other,Functional_Typ,FireplaceQu_Ex,FireplaceQu_Fa,FireplaceQu_Gd,FireplaceQu_Po,FireplaceQu_TA,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_Detchd,GarageType_Other,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,GarageQual_Fa,GarageQual_Other,GarageQual_TA,GarageCond_Fa,GarageCond_Other,GarageCond_TA,PavedDrive_N,PavedDrive_P,PavedDrive_Y,SaleType_COD,SaleType_New,SaleType_Other,SaleType_WD,SaleCondition_Abnorml,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Other,SaleCondition_Partial
157,158,4.110873864173311,4.532599493153256,9.392995206560258,8,5,2009,2010,4.442651256490317,0.0,0.0,6.652863029353347,6.652863029353347,6.652863029353347,7.085901464365611,0,7.585281078639126,0.0,0.0,2,1,4,1,8,1,7.605890001053122,3.0,680.0,0.0,4.330733340286331,0,0,0.0,0,0,5,2010,12.504327379899443,4036081,4040100,44.260586487336596,50.209999562698705,4019,20.391627523072305,2.5,4.330733340286331,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
158,159,4.110873864173311,4.61512051684126,9.437714959818209,7,5,2004,2005,0.0,5.407171771460119,0.0,6.646390514847729,6.899723107284872,6.899723107284872,6.863803391452954,0,7.5745584842024805,0.0,0.0,2,1,3,1,8,1,7.60339933974067,2.0,678.0,0.0,4.919980925828125,0,0,0.0,0,0,5,2010,12.448630513463613,4016016,4020025,47.60617895720081,47.11179699652108,4009,20.6632496060227,2.5,4.919980925828125,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
159,160,4.110873864173311,4.90527477843843,9.87194528452625,7,5,2005,2006,6.124683390894205,4.060443010546419,0.0,7.197435354096591,7.239214973779806,7.239214973779806,6.976348070447749,0,7.809135398120538,1.0,0.0,2,1,4,1,9,1,7.604396348796338,2.0,576.0,5.480638923341991,4.890349128221754,0,168,0.0,0,0,3,2006,12.676079399771027,4020025,4024036,52.40623343659775,48.66943240004003,4011,21.45477801800736,3.5,178.37098805156373,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
160,161,3.044522437723423,4.2528542323239575,9.316590491818841,6,6,1984,1984,0.0,6.493753839851686,0.0,6.35088571671474,7.117205503164344,7.117205503164344,0.0,0,7.117205503164344,0.0,0.0,2,0,3,1,6,0,7.59337419312129,2.0,516.0,0.0,0.0,0,0,0.0,0,0,6,2008,11.998439434579149,3936256,3936256,50.65461417427282,0.0,3968,14.234411006328688,2.0,0.0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
161,162,4.110873864173311,4.709530201312334,9.524347869595513,9,5,2003,2004,6.499787040655854,6.92461239604856,0.0,6.322565239927284,7.360739903058278,7.360739903058278,7.00033446027523,0,7.889459149404524,1.0,0.0,2,1,3,1,10,2,7.602900462204755,3.0,726.0,5.993961427306569,0.0,0,0,0.0,0,0,3,2008,12.929993908996359,4012009,4016016,54.18049192047438,49.0046825557169,4007,21.721814266391785,3.5,5.993961427306569,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
162,163,3.044522437723423,4.564348191467836,9.407796816354407,7,5,2005,2005,5.424950017481403,7.091742115095153,0.0,5.831882477283517,7.340835554123275,7.340835554123275,0.0,0,7.340835554123275,0.0,0.0,2,0,3,1,7,1,7.603897968521881,2.0,532.0,0.0,4.2626798770413155,0,0,0.0,0,0,5,2010,12.301387370778713,4020025,4020025,53.887866632680364,0.0,4010,14.68167110824655,2.0,4.2626798770413155,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
163,164,3.828641396489095,4.02535169073515,8.612685172875459,4,6,1956,1956,0.0,0.0,0.0,6.78332520060396,6.78332520060396,6.78332520060396,0.0,0,6.78332520060396,0.0,0.0,1,0,1,1,4,0,7.590404248557538,0.0,0.0,0.0,0.0,0,0,0.0,0,0,4,2007,11.544433821905134,3825936,3825936,46.01350077714875,0.0,3912,13.56665040120792,1.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
164,165,3.713572066704308,3.713572066704308,8.594339400592892,6,7,1926,2004,0.0,5.916202062607435,0.0,6.659293919683638,7.047517221357296,7.047517221357296,6.148468295917647,0,7.388327859577107,0.0,0.0,2,0,3,1,5,0,7.563719668414366,1.0,216.0,0.0,0.0,183,0,0.0,0,0,10,2007,11.931642378754141,3709476,4016016,49.66749898532766,37.80366238590445,3930,20.243502738632237,2.0,183.0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
165,166,5.25227342804663,4.143134726391533,9.220983532074662,5,7,1940,1999,0.0,5.863631175598097,5.204006687076795,4.727387818712341,6.4692503167957724,6.695798917058491,6.306275286948016,0,7.212294468500341,1.0,0.0,2,0,4,2,6,0,7.590404248557538,0.0,0.0,4.948759890378168,0.0,0,0,0.0,0,0,9,2008,11.755879486687116,3763600,3996001,41.8511996613622,39.76910799477128,3939,19.47132452080228,3.0,4.948759890378168,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
166,167,3.044522437723423,4.2528542323239575,9.278839788400875,5,5,1955,1993,0.0,5.940171252720432,6.645090969505644,6.154858094016418,7.388946097618437,7.532623618788788,0.0,0,7.532623618788788,1.0,0.0,1,0,2,1,7,3,7.578656850594762,1.0,303.0,6.1675164908883415,0.0,0,0,4.962844630259907,0,0,11,2009,12.154784614286667,3822025,3972049,54.59652443351072,0.0,3948,14.921569716407225,2.0,11.130361121148248,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
167,168,4.110873864173311,4.465908118654584,9.265112607823163,8,5,2007,2007,5.707110264748875,7.161622002939187,0.0,5.68697535633982,7.367077059881012,7.384610383176974,6.313548046277095,0,7.6787889981991535,1.0,0.0,1,1,3,1,8,1,7.60489448081162,3.0,789.0,5.187385805840755,4.795790545596741,0,0,0.0,0,0,11,2007,12.693501691489768,4028049,4028049,54.27382440622506,39.860888932649324,4014,21.06523548933508,2.5,9.983176351437496,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
168,169,4.110873864173311,4.143134726391533,9.0173622349937,7,5,2004,2004,0.0,0.0,0.0,6.734591659972948,6.734591659972948,6.734591659972948,6.78105762593618,0,7.450660796211539,0.0,0.0,2,1,3,1,7,1,7.60339933974067,2.0,440.0,4.61512051684126,3.8918202981106265,0,0,0.0,0,0,5,2007,12.119975396053194,4016016,4016016,45.35472482657719,45.982742526267224,4008,20.250240945882076,2.5,8.506940814951886,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
169,170,3.044522437723423,4.2528542323239575,9.72136597574484,8,6,1981,1981,6.483107351457199,0.0,0.0,7.430707082545968,7.430707082545968,7.443078374348516,0.0,0,7.443078374348516,0.0,0.0,2,1,2,1,6,1,7.591861714889934,2.0,511.0,6.354370040797351,4.174387269895637,0,0,0.0,0,0,1,2006,12.337105293891872,3924361,3924361,55.215407746598814,0.0,3962,14.873785456894485,2.5,10.528757310692988,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
170,171,3.9318256327243257,4.2528542323239575,9.422139821589736,5,6,1941,1950,0.0,5.8888779583328805,0.0,5.8888779583328805,6.580639137284949,6.75110146893676,0.0,528,7.232010331664759,0.0,0.0,1,1,2,1,7,0,7.596894438144544,2.0,660.0,5.472270673671475,0.0,0,0,0.0,0,0,5,2007,11.763691965388299,3767481,3802500,43.3048114551664,0.0,3891,13.33174060622171,1.5,5.472270673671475,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
171,172,3.044522437723423,4.955827057601261,10.366309203003638,6,5,1960,1960,4.727387818712341,6.461468176353717,0.0,6.091309882077698,6.985641817639208,7.4127640174265625,0.0,0,7.4127640174265625,1.0,0.0,1,0,3,1,7,2,7.581209826196346,2.0,528.0,5.351858133476067,4.143134726391533,0,0,0.0,0,0,5,2010,12.278397958261774,3841600,3841600,48.799191604349616,0.0,3920,14.39840583506577,2.0,9.4949928598676,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
172,173,5.081404364984463,3.8066624897703196,8.576781982827894,7,7,1987,1987,0.0,6.206575926724928,5.375278407684165,5.872117789475416,6.970730078143525,6.970730078143525,6.556778356158042,0,7.477604243197589,1.0,0.0,2,0,2,1,5,1,7.59488438721652,2.0,504.0,6.091309882077698,3.58351893845611,0,0,0.0,0,0,6,2006,12.384223015005313,3948169,3948169,48.59107782233484,42.991342411782554,3974,20.49823851244509,3.0,9.674828820533808,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
173,174,3.044522437723423,4.394449154672439,9.2299469016151,6,5,1961,1961,6.198478716492308,5.666426688112432,5.926926025970411,6.55250788703459,7.217443431696533,7.217443431696533,0.0,0,7.217443431696533,1.0,0.0,1,1,3,1,6,1,7.581719640125308,2.0,504.0,0.0,3.044522437723423,0,0,0.0,0,0,6,2008,12.001511614739405,3845521,3845521,52.091489689739426,0.0,3922,14.434886863393066,2.5,3.044522437723423,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
174,175,3.044522437723423,3.871201010907891,9.426821780416843,6,5,1986,1986,4.890349128221754,7.243512974665482,5.342334251964811,0.0,7.382124365737512,7.409741954080923,0.0,0,7.409741954080923,1.0,0.0,2,0,3,1,7,1,7.594381242551817,2.0,616.0,5.262690188904886,0.0,0,0,0.0,0,0,11,2008,12.122696471358964,3944196,3944196,54.49576015121547,0.0,3972,14.791866319818435,3.0,5.262690188904886,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
175,176,3.044522437723423,4.442651256490317,9.442721128642875,6,7,1950,2001,0.0,6.169610732491456,0.0,6.587550014824796,7.0925737159746784,7.677400430514807,0.0,0,7.677400430514807,1.0,0.0,2,0,4,1,7,1,7.576097340623111,2.0,576.0,0.0,3.4011973816621555,39,0,0.0,0,0,6,2007,12.400820837540556,3802500,4004001,50.30460191653486,0.0,3951,14.769974146489485,3.0,42.40119738166216,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
